Walking
11320,-10104,-6288,5114,-3976,-3905
10724,-7644,-5308,1838,-1002,-3363
11592,-10180,-5128,-132,-1940,-1030
11376,-9572,-5712,-1233,-3145,-972
12076,-11488,-5852,-4533,-2592,1347
14620,-13164,-12128,-3211,-2037,922
11572,-8316,-5400,1704,3469,1500
11956,-10704,-9356,-1258,6342,-3157
11860,-8644,-8584,1266,5807,-175
10580,-8848,-8336,278,7956,-1666
10456,-8400,-7236,321,3469,-406
10916,-9104,-7780,968,-2890,222
11584,-9192,-6424,603,-5676,1224
13196,-10876,-7640,7047,-9366,716
10656,-8116,-6464,-1986,-4557,-1995
12632,-8932,-4016,2258,-3237,432
11680,-9504,-6116,-2393,-1791,1958
11700,-8772,-5504,-2201,319,1199
12388,-10992,-7532,-5327,973,483
16488,-14048,-14692,-3032,-415,-2453
12924,-10432,-9968,-5022,7146,1497
11004,-8628,-9740,-3793,9628,-1326
9940,-7180,-6088,1535,5889,1787
11180,-7776,-8780,408,2564,1363
11184,-7924,-8252,2123,-112,-989
11648,-9316,-8524,568,-2464,683
13452,-10724,-8236,1897,-8239,742
9796,-7844,-4004,-3899,227,4116
11036,-12616,-6128,4253,-1614,-3653
11464,-8708,-5772,703,-3568,-2444
11700,-9408,-4840,-1427,-2036,1558
13360,-10520,-6512,-6898,-813,1736
16992,-9048,-12164,399,1047,2562
9872,-11360,-10492,-15138,15822,15514
11128,-8960,-6524,-1224,9864,4308
10304,-10524,-8612,2970,2462,-2070
11576,-6508,-8636,5269,1343,-4147
11300,-8984,-9204,-122,2054,307
11516,-10080,-6068,-149,-2465,-2678
9592,-9128,-4728,-2626,417,-106
10380,-12884,-5680,292,-2853,-2992
10212,-9272,-4780,-772,-5192,108
11160,-9832,-5932,-1731,-6160,546
12508,-9536,-6172,-3317,-4947,3134
13476,-12112,-8940,-3408,-2063,1710
16108,-11396,-14680,-7447,-59,346
10768,-8080,-9528,-11043,14778,7694
8656,-9632,-10312,-7386,18866,15650
8884,-10220,-6056,437,5490,3378
11776,-8852,-8156,4348,-4370,-2341
