11184,-11624,5360,-226,-632,560
11928,-11680,4980,-96,-871,277
11684,-11408,4560,-651,-154,406
11040,-12232,4892,-342,-355,1867
11048,-12044,5144,-323,-304,1670
11044,-12096,4524,-651,-636,926
10676,-12912,4756,387,239,1827
9804,-12880,5016,-140,-406,466
10324,-12808,4036,571,1084,291
9784,-12968,4200,38,-161,-995
10040,-13228,6348,-1174,-1041,-2179
10792,-12492,4568,-1104,152,-1235
10404,-12664,4452,-343,451,-744
9988,-12388,5728,1988,413,2762
10296,-12396,4900,-540,-267,-390
9496,-12972,5372,-182,-799,1071
10076,-12744,5020,-83,-87,297
9876,-12748,6924,-489,-279,-1034
9384,-13128,5468,-847,60,-1609
9436,-10080,7452,-1922,-186,-1433
11620,-11372,7876,-5666,-5137,-3819
17696,-14192,-4652,-8441,-7511,3420
2912,-17144,4216,3060,10352,19400
2012,-14068,3104,-3145,469,-3746
5584,-10536,7288,11152,6702,-153
5108,-7940,12280,11633,-1291,-1272
12544,-4296,14968,3702,-2912,-3937
12868,-12168,12420,-6823,5367,-3642
6744,-5028,12748,941,4667,-11771
8444,-10896,8772,-1071,110,-7718
12448,-10964,6756,8481,8185,-14891
9108,-3748,12136,-5226,10488,165
1196,-6900,14864,-15749,-5794,-1123
8768,-10096,14544,-15254,-11846,5148
26968,5492,-8824,15155,-32768,-30699
30832,-6428,2944,2230,15849,-4040
22588,-6592,6876,11787,19267,-2383
10976,-7828,9944,-4248,8491,3718
8032,-7968,6728,-5914,1050,8817
15492,-9288,6360,-4841,11958,6993
5028,-13936,13220,4736,3565,3944
4348,-7120,13180,2533,4544,3285
5564,-9380,11000,696,1592,6723
4516,-10420,13004,-87,921,-257
5728,-7860,14336,8694,1376,-1730
4032,-7560,13484,4129,2719,-3738
6176,-6168,17460,-3165,2946,-4628
6204,-7464,15884,-3401,5489,-8049
7112,-5800,16932,-1192,-4243,-5541
12052,-5120,13180,1416,-8724,-3821
13020,-2440,12256,-1287,761,-657
14616,1668,868,5546,11985,1704
7676,-5752,14048,19456,5570,3743
7668,-328,11616,15151,1264,-10356
8260,-1400,14348,17160,-2985,-9361
8140,-496,13368,183,54,5973
7344,-1216,13776,145,902,-5675
2604,1948,12932,-7881,-9388,-2812
